Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
0.569990500,0,1,1,1,1,1,1,1
0.570023500,1,1,1,1,1,1,1,1
0.570032000,0,1,1,1,1,1,1,1
0.570065000,1,1,1,1,1,1,1,1
0.570073500,0,1,1,1,1,1,1,1
0.570106500,1,1,1,1,1,1,1,1
0.570115000,0,1,1,1,1,1,1,1
0.570148000,1,1,1,1,1,1,1,1
0.570156500,0,1,1,1,1,1,1,1
0.570189500,1,1,1,1,1,1,1,1
0.570198000,0,1,1,1,1,1,1,1
0.570231000,1,1,1,1,1,1,1,1
0.570239500,0,1,1,1,1,1,1,1
0.570272500,1,1,1,1,1,1,1,1
0.570281000,0,1,1,1,1,1,1,1
0.570314000,1,1,1,1,1,1,1,1
0.570322500,0,1,1,1,1,1,1,1
0.570355500,1,1,1,1,1,1,1,1
0.570364000,0,1,1,1,1,1,1,1
0.570397000,1,1,1,1,1,1,1,1
0.570405500,0,1,1,1,1,1,1,1
0.570438500,1,1,1,1,1,1,1,1
0.570447000,0,1,1,1,1,1,1,1
0.570480000,1,1,1,1,1,1,1,1
0.570488500,0,1,1,1,1,1,1,1
0.570497500,1,1,1,1,1,1,1,1
0.570506000,0,1,1,1,1,1,1,1
0.570515000,1,1,1,1,1,1,1,1
0.570523500,0,1,1,1,1,1,1,1
0.570556500,1,1,1,1,1,1,1,1
0.570565000,0,1,1,1,1,1,1,1
0.570590000,1,1,1,1,1,1,1,1
0.570606500,0,1,1,1,1,1,1,1
0.570623500,1,1,1,1,1,1,1,1
0.570632000,0,1,1,1,1,1,1,1
0.570649000,1,1,1,1,1,1,1,1
0.570657500,0,1,1,1,1,1,1,1
0.570682500,1,1,1,1,1,1,1,1
0.570691000,0,1,1,1,1,1,1,1
0.570700000,1,1,1,1,1,1,1,1
0.570724500,0,1,1,1,1,1,1,1
0.570741500,1,1,1,1,1,1,1,1
0.574268750,0,1,1,1,1,1,1,1
0.574300500,1,1,1,1,1,1,1,1
0.574332250,0,1,1,1,1,1,1,1
0.574340750,1,1,1,1,1,1,1,1
0.574349000,0,1,1,1,1,1,1,1
0.574357500,1,1,1,1,1,1,1,1
0.574373750,0,1,1,1,1,1,1,1
0.574382250,1,1,1,1,1,1,1,1
0.574390500,0,1,1,1,1,1,1,1
0.574399000,1,1,1,1,1,1,1,1
0.574415250,0,1,1,1,1,1,1,1
0.574423750,1,1,1,1,1,1,1,1
0.574432250,0,1,1,1,1,1,1,1
0.574440750,1,1,1,1,1,1,1,1
0.574449000,0,1,1,1,1,1,1,1
0.574465500,1,1,1,1,1,1,1,1
0.574489750,0,1,1,1,1,1,1,1
0.574506000,1,1,1,1,1,1,1,1
0.574514500,0,1,1,1,1,1,1,1
0.574546750,1,1,1,1,1,1,1,1
0.574555000,0,1,1,1,1,1,1,1
0.574587250,1,1,1,1,1,1,1,1
0.574595750,0,1,1,1,1,1,1,1
0.574628000,1,1,1,1,1,1,1,1
0.574636250,0,1,1,1,1,1,1,1
0.574668500,1,1,1,1,1,1,1,1
0.574676750,0,1,1,1,1,1,1,1
0.574709250,1,1,1,1,1,1,1,1
0.574733250,0,1,1,1,1,1,1,1
0.574749750,1,1,1,1,1,1,1,1
0.574758000,0,1,1,1,1,1,1,1
0.574790500,1,1,1,1,1,1,1,1
0.574798750,0,1,1,1,1,1,1,1
0.574807250,1,1,1,1,1,1,1,1
0.574815500,0,1,1,1,1,1,1,1
0.574832000,1,1,1,1,1,1,1,1
0.574872000,0,1,1,1,1,1,1,1
0.574880500,1,1,1,1,1,1,1,1
0.574912750,0,1,1,1,1,1,1,1
0.574921250,1,1,1,1,1,1,1,1
0.574953250,0,1,1,1,1,1,1,1
0.574961750,1,1,1,1,1,1,1,1
0.574993750,0,1,1,1,1,1,1,1
0.575034000,1,1,1,1,1,1,1,1
0.575042500,0,1,1,1,1,1,1,1
0.575074750,1,1,1,1,1,1,1,1
0.575114750,0,1,1,1,1,1,1,1
0.575123250,1,1,1,1,1,1,1,1
0.575155250,0,1,1,1,1,1,1,1
0.575163750,1,1,1,1,1,1,1,1
0.575196000,0,1,1,1,1,1,1,1
0.575204500,1,1,1,1,1,1,1,1
0.575236500,0,1,1,1,1,1,1,1
0.575245000,1,1,1,1,1,1,1,1
0.575277250,0,1,1,1,1,1,1,1
0.575285750,1,1,1,1,1,1,1,1
0.575317750,0,1,1,1,1,1,1,1
0.575358000,1,1,1,1,1,1,1,1
0.575366250,0,1,1,1,1,1,1,1
0.575398500,1,1,1,1,1,1,1,1
0.575407000,0,1,1,1,1,1,1,1
0.575415500,1,1,1,1,1,1,1,1
0.575439750,0,1,1,1,1,1,1,1
0.575472000,1,1,1,1,1,1,1,1
0.575480250,0,1,1,1,1,1,1,1
0.575512500,1,1,1,1,1,1,1,1
0.575520750,0,1,1,1,1,1,1,1
0.575537250,1,1,1,1,1,1,1,1
0.575545500,0,1,1,1,1,1,1,1
0.575570000,1,1,1,1,1,1,1,1
0.575578750,0,1,1,1,1,1,1,1
0.575587750,1,1,1,1,1,1,1,1
0.589708000,0,1,1,1,1,1,1,1
0.589740500,1,1,1,1,1,1,1,1
0.589772000,0,1,1,1,1,1,1,1
0.589781000,1,1,1,1,1,1,1,1
0.589789500,0,1,1,1,1,1,1,1
0.589798500,1,1,1,1,1,1,1,1
0.589807000,0,1,1,1,1,1,1,1
0.589824000,1,1,1,1,1,1,1,1
0.589864500,0,1,1,1,1,1,1,1
0.589873500,1,1,1,1,1,1,1,1
0.589890000,0,1,1,1,1,1,1,1
0.589907000,1,1,1,1,1,1,1,1
0.589931500,0,1,1,1,1,1,1,1
0.589948500,1,1,1,1,1,1,1,1
0.589973000,0,1,1,1,1,1,1,1
0.589990000,1,1,1,1,1,1,1,1
0.589998500,0,1,1,1,1,1,1,1
0.590031500,1,1,1,1,1,1,1,1
0.590040000,0,1,1,1,1,1,1,1
0.590073000,1,1,1,1,1,1,1,1
0.590081500,0,1,1,1,1,1,1,1
0.590114500,1,1,1,1,1,1,1,1
0.590123000,0,1,1,1,1,1,1,1
0.590156000,1,1,1,1,1,1,1,1
0.590164500,0,1,1,1,1,1,1,1
0.590189500,1,1,1,1,1,1,1,1
0.590198000,0,1,1,1,1,1,1,1
0.590223000,1,1,1,1,1,1,1,1
0.590231500,0,1,1,1,1,1,1,1
0.590240500,1,1,1,1,1,1,1,1
0.590265000,0,1,1,1,1,1,1,1
0.590282000,1,1,1,1,1,1,1,1
0.590322500,0,1,1,1,1,1,1,1
0.590363500,1,1,1,1,1,1,1,1
0.590372000,0,1,1,1,1,1,1,1
0.590405000,1,1,1,1,1,1,1,1
0.590413500,0,1,1,1,1,1,1,1
0.590446500,1,1,1,1,1,1,1,1
0.590487000,0,1,1,1,1,1,1,1
0.590496000,1,1,1,1,1,1,1,1
0.590528500,0,1,1,1,1,1,1,1
0.590553500,1,1,1,1,1,1,1,1
0.590562000,0,1,1,1,1,1,1,1
0.590571000,1,1,1,1,1,1,1,1
0.590579500,0,1,1,1,1,1,1,1
0.590612500,1,1,1,1,1,1,1,1
0.590621000,0,1,1,1,1,1,1,1
0.590630000,1,1,1,1,1,1,1,1
0.590638500,0,1,1,1,1,1,1,1
0.590655500,1,1,1,1,1,1,1,1
0.590664000,0,1,1,1,1,1,1,1
0.590681000,1,1,1,1,1,1,1,1
0.590689500,0,1,1,1,1,1,1,1
0.590698500,1,1,1,1,1,1,1,1
0.590707000,0,1,1,1,1,1,1,1
0.590740000,1,1,1,1,1,1,1,1
0.590748500,0,1,1,1,1,1,1,1
0.590781500,1,1,1,1,1,1,1,1
0.590790000,0,1,1,1,1,1,1,1
0.590823000,1,1,1,1,1,1,1,1
0.590831500,0,1,1,1,1,1,1,1
0.590864500,1,1,1,1,1,1,1,1
0.590873000,0,1,1,1,1,1,1,1
0.590890000,1,1,1,1,1,1,1,1
0.590906500,0,1,1,1,1,1,1,1
0.590915500,1,1,1,1,1,1,1,1
0.590932000,0,1,1,1,1,1,1,1
0.590941000,1,1,1,1,1,1,1,1
0.590949500,0,1,1,1,1,1,1,1
0.590958500,1,1,1,1,1,1,1,1
0.590967000,0,1,1,1,1,1,1,1
0.590976000,1,1,1,1,1,1,1,1
0.590984500,0,1,1,1,1,1,1,1
0.590993500,1,1,1,1,1,1,1,1
0.591002000,0,1,1,1,1,1,1,1
0.591011000,1,1,1,1,1,1,1,1
0.591019500,0,1,1,1,1,1,1,1
0.591044500,1,1,1,1,1,1,1,1
0.591053000,0,1,1,1,1,1,1,1
0.591061500,1,1,1,1,1,1,1,1
0.619967000,0,1,1,1,1,1,1,1
0.619999500,1,1,1,1,1,1,1,1
0.620031000,0,1,1,1,1,1,1,1
0.620040000,1,1,1,1,1,1,1,1
0.620056500,0,1,1,1,1,1,1,1
0.620081500,1,1,1,1,1,1,1,1
0.620090000,0,1,1,1,1,1,1,1
0.620107000,1,1,1,1,1,1,1,1
0.620115500,0,1,1,1,1,1,1,1
0.620124500,1,1,1,1,1,1,1,1
0.620133000,0,1,1,1,1,1,1,1
0.620142000,1,1,1,1,1,1,1,1
0.620150500,0,1,1,1,1,1,1,1
0.620167500,1,1,1,1,1,1,1,1
0.620184000,0,1,1,1,1,1,1,1
0.620209000,1,1,1,1,1,1,1,1
0.620217500,0,1,1,1,1,1,1,1
0.620250500,1,1,1,1,1,1,1,1
0.620259000,0,1,1,1,1,1,1,1
0.620292000,1,1,1,1,1,1,1,1
0.620300500,0,1,1,1,1,1,1,1
0.620333500,1,1,1,1,1,1,1,1
0.620342000,0,1,1,1,1,1,1,1
0.620375000,1,1,1,1,1,1,1,1
0.620383500,0,1,1,1,1,1,1,1
0.620416500,1,1,1,1,1,1,1,1
0.620425000,0,1,1,1,1,1,1,1
0.620458000,1,1,1,1,1,1,1,1
0.620466500,0,1,1,1,1,1,1,1
0.620499500,1,1,1,1,1,1,1,1
0.620508000,0,1,1,1,1,1,1,1
0.620541000,1,1,1,1,1,1,1,1
0.620549500,0,1,1,1,1,1,1,1
0.620582500,1,1,1,1,1,1,1,1
0.620591000,0,1,1,1,1,1,1,1
0.620624000,1,1,1,1,1,1,1,1
0.620632500,0,1,1,1,1,1,1,1
0.620665500,1,1,1,1,1,1,1,1
0.620674000,0,1,1,1,1,1,1,1
0.620707000,1,1,1,1,1,1,1,1
0.620715500,0,1,1,1,1,1,1,1
0.620724500,1,1,1,1,1,1,1,1
0.620733000,0,1,1,1,1,1,1,1
0.620742000,1,1,1,1,1,1,1,1
0.620750500,0,1,1,1,1,1,1,1
0.620783500,1,1,1,1,1,1,1,1
0.620792000,0,1,1,1,1,1,1,1
0.620817000,1,1,1,1,1,1,1,1
0.620833500,0,1,1,1,1,1,1,1
0.620850500,1,1,1,1,1,1,1,1
0.620859000,0,1,1,1,1,1,1,1
0.620876000,1,1,1,1,1,1,1,1
0.620884500,0,1,1,1,1,1,1,1
0.620909500,1,1,1,1,1,1,1,1
0.620918000,0,1,1,1,1,1,1,1
0.620927000,1,1,1,1,1,1,1,1
0.620951500,0,1,1,1,1,1,1,1
0.620968500,1,1,1,1,1,1,1,1
0.623313000,0,1,1,1,1,1,1,1
0.623345250,1,1,1,1,1,1,1,1
0.623377000,0,1,1,1,1,1,1,1
0.623385750,1,1,1,1,1,1,1,1
0.623394000,0,1,1,1,1,1,1,1
0.623402750,1,1,1,1,1,1,1,1
0.623411500,0,1,1,1,1,1,1,1
0.623428250,1,1,1,1,1,1,1,1
0.623437000,0,1,1,1,1,1,1,1
0.623445750,1,1,1,1,1,1,1,1
0.623462500,0,1,1,1,1,1,1,1
0.623471250,1,1,1,1,1,1,1,1
0.623480000,0,1,1,1,1,1,1,1
0.623488750,1,1,1,1,1,1,1,1
0.623497000,0,1,1,1,1,1,1,1
0.623513750,1,1,1,1,1,1,1,1
0.623538500,0,1,1,1,1,1,1,1
0.623555250,1,1,1,1,1,1,1,1
0.623564000,0,1,1,1,1,1,1,1
0.623596750,1,1,1,1,1,1,1,1
0.623605500,0,1,1,1,1,1,1,1
0.623638250,1,1,1,1,1,1,1,1
0.623647000,0,1,1,1,1,1,1,1
0.623679750,1,1,1,1,1,1,1,1
0.623688500,0,1,1,1,1,1,1,1
0.623721250,1,1,1,1,1,1,1,1
0.623730000,0,1,1,1,1,1,1,1
0.623762750,1,1,1,1,1,1,1,1
0.623771500,0,1,1,1,1,1,1,1
0.623804250,1,1,1,1,1,1,1,1
0.623813000,0,1,1,1,1,1,1,1
0.623845750,1,1,1,1,1,1,1,1
0.623854500,0,1,1,1,1,1,1,1
0.623887250,1,1,1,1,1,1,1,1
0.623896000,0,1,1,1,1,1,1,1
0.623928750,1,1,1,1,1,1,1,1
0.623937500,0,1,1,1,1,1,1,1
0.623970250,1,1,1,1,1,1,1,1
0.623987000,0,1,1,1,1,1,1,1
0.624011750,1,1,1,1,1,1,1,1
0.624036500,0,1,1,1,1,1,1,1
0.624053250,1,1,1,1,1,1,1,1
0.624078000,0,1,1,1,1,1,1,1
0.624086750,1,1,1,1,1,1,1,1
0.624095000,0,1,1,1,1,1,1,1
0.624103750,1,1,1,1,1,1,1,1
0.624112000,0,1,1,1,1,1,1,1
0.624120750,1,1,1,1,1,1,1,1
0.624129000,0,1,1,1,1,1,1,1
0.624145750,1,1,1,1,1,1,1,1
0.624154250,0,1,1,1,1,1,1,1
0.624163000,1,1,1,1,1,1,1,1
0.635051250,0,1,1,1,1,1,1,1
0.635083750,1,1,1,1,1,1,1,1
0.635115250,0,1,1,1,1,1,1,1
0.635124250,1,1,1,1,1,1,1,1
0.635140750,0,1,1,1,1,1,1,1
0.635157750,1,1,1,1,1,1,1,1
0.635166250,0,1,1,1,1,1,1,1
0.635175250,1,1,1,1,1,1,1,1
0.635191750,0,1,1,1,1,1,1,1
0.635208750,1,1,1,1,1,1,1,1
0.635217250,0,1,1,1,1,1,1,1
0.635226250,1,1,1,1,1,1,1,1
0.635234750,0,1,1,1,1,1,1,1
0.635251750,1,1,1,1,1,1,1,1
0.635276250,0,1,1,1,1,1,1,1
0.635293250,1,1,1,1,1,1,1,1
0.635301750,0,1,1,1,1,1,1,1
0.635334750,1,1,1,1,1,1,1,1
0.635343250,0,1,1,1,1,1,1,1
0.635376250,1,1,1,1,1,1,1,1
0.635392750,0,1,1,1,1,1,1,1
0.635417750,1,1,1,1,1,1,1,1
0.635426250,0,1,1,1,1,1,1,1
0.635459250,1,1,1,1,1,1,1,1
0.635483750,0,1,1,1,1,1,1,1
0.635492750,1,1,1,1,1,1,1,1
0.635501250,0,1,1,1,1,1,1,1
0.635518250,1,1,1,1,1,1,1,1
0.635526750,0,1,1,1,1,1,1,1
0.635543750,1,1,1,1,1,1,1,1
0.635576250,0,1,1,1,1,1,1,1
0.635585250,1,1,1,1,1,1,1,1
0.635593750,0,1,1,1,1,1,1,1
0.635610750,1,1,1,1,1,1,1,1
0.635619250,0,1,1,1,1,1,1,1
0.635636250,1,1,1,1,1,1,1,1
0.635644750,0,1,1,1,1,1,1,1
0.635653500,1,1,1,1,1,1,1,1
0.670191000,0,1,1,1,1,1,1,1
0.670223250,1,1,1,1,1,1,1,1
0.670255000,0,1,1,1,1,1,1,1
0.670263750,1,1,1,1,1,1,1,1
0.670280500,0,1,1,1,1,1,1,1
0.670305250,1,1,1,1,1,1,1,1
0.670314000,0,1,1,1,1,1,1,1
0.670330750,1,1,1,1,1,1,1,1
0.670339500,0,1,1,1,1,1,1,1
0.670348250,1,1,1,1,1,1,1,1
0.670357000,0,1,1,1,1,1,1,1
0.670365750,1,1,1,1,1,1,1,1
0.670374500,0,1,1,1,1,1,1,1
0.670391250,1,1,1,1,1,1,1,1
0.670408000,0,1,1,1,1,1,1,1
0.670432750,1,1,1,1,1,1,1,1
0.670441500,0,1,1,1,1,1,1,1
0.670474250,1,1,1,1,1,1,1,1
0.670483000,0,1,1,1,1,1,1,1
0.670515750,1,1,1,1,1,1,1,1
0.670524500,0,1,1,1,1,1,1,1
0.670557250,1,1,1,1,1,1,1,1
0.670566000,0,1,1,1,1,1,1,1
0.670598750,1,1,1,1,1,1,1,1
0.670607500,0,1,1,1,1,1,1,1
0.670640500,1,1,1,1,1,1,1,1
0.670649000,0,1,1,1,1,1,1,1
0.670682000,1,1,1,1,1,1,1,1
0.670690500,0,1,1,1,1,1,1,1
0.670723500,1,1,1,1,1,1,1,1
0.670732000,0,1,1,1,1,1,1,1
0.670765000,1,1,1,1,1,1,1,1
0.670773500,0,1,1,1,1,1,1,1
0.670806500,1,1,1,1,1,1,1,1
0.670815000,0,1,1,1,1,1,1,1
0.670848000,1,1,1,1,1,1,1,1
0.670856500,0,1,1,1,1,1,1,1
0.670889500,1,1,1,1,1,1,1,1
0.670898000,0,1,1,1,1,1,1,1
0.670931000,1,1,1,1,1,1,1,1
0.670939500,0,1,1,1,1,1,1,1
0.670948500,1,1,1,1,1,1,1,1
0.670957000,0,1,1,1,1,1,1,1
0.670966000,1,1,1,1,1,1,1,1
0.670974500,0,1,1,1,1,1,1,1
0.671007500,1,1,1,1,1,1,1,1
0.671016000,0,1,1,1,1,1,1,1
0.671041000,1,1,1,1,1,1,1,1
0.671057500,0,1,1,1,1,1,1,1
0.671074500,1,1,1,1,1,1,1,1
0.671083000,0,1,1,1,1,1,1,1
0.671100000,1,1,1,1,1,1,1,1
0.671108500,0,1,1,1,1,1,1,1
0.671133500,1,1,1,1,1,1,1,1
0.671142000,0,1,1,1,1,1,1,1
0.671151000,1,1,1,1,1,1,1,1
0.671175500,0,1,1,1,1,1,1,1
0.671192500,1,1,1,1,1,1,1,1
0.690266000,0,1,1,1,1,1,1,1
0.690298250,1,1,1,1,1,1,1,1
0.690330000,0,1,1,1,1,1,1,1
0.690338750,1,1,1,1,1,1,1,1
0.690347500,0,1,1,1,1,1,1,1
0.690356250,1,1,1,1,1,1,1,1
0.690365000,0,1,1,1,1,1,1,1
0.690381750,1,1,1,1,1,1,1,1
0.690406500,0,1,1,1,1,1,1,1
0.690415250,1,1,1,1,1,1,1,1
0.690424000,0,1,1,1,1,1,1,1
0.690432750,1,1,1,1,1,1,1,1
0.690449500,0,1,1,1,1,1,1,1
0.690466250,1,1,1,1,1,1,1,1
0.690483000,0,1,1,1,1,1,1,1
0.690507750,1,1,1,1,1,1,1,1
0.690524500,0,1,1,1,1,1,1,1
0.690549250,1,1,1,1,1,1,1,1
0.690558000,0,1,1,1,1,1,1,1
0.690590750,1,1,1,1,1,1,1,1
0.690599500,0,1,1,1,1,1,1,1
0.690632250,1,1,1,1,1,1,1,1
0.690641000,0,1,1,1,1,1,1,1
0.690673750,1,1,1,1,1,1,1,1
0.690714500,0,1,1,1,1,1,1,1
0.690723250,1,1,1,1,1,1,1,1
0.690756000,0,1,1,1,1,1,1,1
0.690796750,1,1,1,1,1,1,1,1
0.690805500,0,1,1,1,1,1,1,1
0.690822250,1,1,1,1,1,1,1,1
0.690831000,0,1,1,1,1,1,1,1
0.690839750,1,1,1,1,1,1,1,1
0.690856500,0,1,1,1,1,1,1,1
0.690873250,1,1,1,1,1,1,1,1
0.690882000,0,1,1,1,1,1,1,1
0.690890750,1,1,1,1,1,1,1,1
0.690907500,0,1,1,1,1,1,1,1
0.690924250,1,1,1,1,1,1,1,1
0.690965000,0,1,1,1,1,1,1,1
0.690973750,1,1,1,1,1,1,1,1
0.691006500,0,1,1,1,1,1,1,1
0.691015250,1,1,1,1,1,1,1,1
0.691048000,0,1,1,1,1,1,1,1
0.691057000,1,1,1,1,1,1,1,1
0.691089500,0,1,1,1,1,1,1,1
0.691106500,1,1,1,1,1,1,1,1
0.691115000,0,1,1,1,1,1,1,1
0.691132000,1,1,1,1,1,1,1,1
0.691140500,0,1,1,1,1,1,1,1
0.691149500,1,1,1,1,1,1,1,1
0.691158000,0,1,1,1,1,1,1,1
0.691167000,1,1,1,1,1,1,1,1
0.691175500,0,1,1,1,1,1,1,1
0.691184500,1,1,1,1,1,1,1,1
0.691209000,0,1,1,1,1,1,1,1
0.691218000,1,1,1,1,1,1,1,1
0.691234500,0,1,1,1,1,1,1,1
0.691267500,1,1,1,1,1,1,1,1
0.720533500,0,1,1,1,1,1,1,1
0.720565750,1,1,1,1,1,1,1,1
0.720597500,0,1,1,1,1,1,1,1
0.720606250,1,1,1,1,1,1,1,1
0.720623000,0,1,1,1,1,1,1,1
0.720647750,1,1,1,1,1,1,1,1
0.720656500,0,1,1,1,1,1,1,1
0.720673250,1,1,1,1,1,1,1,1
0.720682000,0,1,1,1,1,1,1,1
0.720690750,1,1,1,1,1,1,1,1
0.720699500,0,1,1,1,1,1,1,1
0.720708250,1,1,1,1,1,1,1,1
0.720717000,0,1,1,1,1,1,1,1
0.720733750,1,1,1,1,1,1,1,1
0.720750500,0,1,1,1,1,1,1,1
0.720775250,1,1,1,1,1,1,1,1
0.720784000,0,1,1,1,1,1,1,1
0.720816750,1,1,1,1,1,1,1,1
0.720825500,0,1,1,1,1,1,1,1
0.720858250,1,1,1,1,1,1,1,1
0.720867000,0,1,1,1,1,1,1,1
0.720899750,1,1,1,1,1,1,1,1
0.720908500,0,1,1,1,1,1,1,1
0.720941250,1,1,1,1,1,1,1,1
0.720950000,0,1,1,1,1,1,1,1
0.720982750,1,1,1,1,1,1,1,1
0.720991500,0,1,1,1,1,1,1,1
0.721024250,1,1,1,1,1,1,1,1
0.721033000,0,1,1,1,1,1,1,1
0.721065750,1,1,1,1,1,1,1,1
0.721074500,0,1,1,1,1,1,1,1
0.721107250,1,1,1,1,1,1,1,1
0.721116000,0,1,1,1,1,1,1,1
0.721148750,1,1,1,1,1,1,1,1
0.721157500,0,1,1,1,1,1,1,1
0.721190250,1,1,1,1,1,1,1,1
0.721199000,0,1,1,1,1,1,1,1
0.721231750,1,1,1,1,1,1,1,1
0.721240500,0,1,1,1,1,1,1,1
0.721273250,1,1,1,1,1,1,1,1
0.721282000,0,1,1,1,1,1,1,1
0.721290750,1,1,1,1,1,1,1,1
0.721299500,0,1,1,1,1,1,1,1
0.721308250,1,1,1,1,1,1,1,1
0.721317000,0,1,1,1,1,1,1,1
0.721349750,1,1,1,1,1,1,1,1
0.721358500,0,1,1,1,1,1,1,1
0.721383250,1,1,1,1,1,1,1,1
0.721400000,0,1,1,1,1,1,1,1
0.721416750,1,1,1,1,1,1,1,1
0.721425500,0,1,1,1,1,1,1,1
0.721442250,1,1,1,1,1,1,1,1
0.721451000,0,1,1,1,1,1,1,1
0.721475750,1,1,1,1,1,1,1,1
0.721484500,0,1,1,1,1,1,1,1
0.721493250,1,1,1,1,1,1,1,1
0.721518000,0,1,1,1,1,1,1,1
0.721534750,1,1,1,1,1,1,1,1
0.721703250,0,1,1,1,1,1,1,1
0.721735500,1,1,1,1,1,1,1,1
0.721767250,0,1,1,1,1,1,1,1
0.721776000,1,1,1,1,1,1,1,1
0.721784250,0,1,1,1,1,1,1,1
0.721793000,1,1,1,1,1,1,1,1
0.721801750,0,1,1,1,1,1,1,1
0.721818500,1,1,1,1,1,1,1,1
0.721827250,0,1,1,1,1,1,1,1
0.721836000,1,1,1,1,1,1,1,1
0.721852750,0,1,1,1,1,1,1,1
0.721861500,1,1,1,1,1,1,1,1
0.721869750,0,1,1,1,1,1,1,1
0.721878500,1,1,1,1,1,1,1,1
0.721886750,0,1,1,1,1,1,1,1
0.721903500,1,1,1,1,1,1,1,1
0.721928250,0,1,1,1,1,1,1,1
0.721945000,1,1,1,1,1,1,1,1
0.721953750,0,1,1,1,1,1,1,1
0.721986500,1,1,1,1,1,1,1,1
0.721995250,0,1,1,1,1,1,1,1
0.722028000,1,1,1,1,1,1,1,1
0.722036750,0,1,1,1,1,1,1,1
0.722069500,1,1,1,1,1,1,1,1
0.722078250,0,1,1,1,1,1,1,1
0.722111000,1,1,1,1,1,1,1,1
0.722119750,0,1,1,1,1,1,1,1
0.722152500,1,1,1,1,1,1,1,1
0.722161250,0,1,1,1,1,1,1,1
0.722194000,1,1,1,1,1,1,1,1
0.722202750,0,1,1,1,1,1,1,1
0.722235500,1,1,1,1,1,1,1,1
0.722244250,0,1,1,1,1,1,1,1
0.722277000,1,1,1,1,1,1,1,1
0.722285750,0,1,1,1,1,1,1,1
0.722318500,1,1,1,1,1,1,1,1
0.722327250,0,1,1,1,1,1,1,1
0.722360000,1,1,1,1,1,1,1,1
0.722376750,0,1,1,1,1,1,1,1
0.722401500,1,1,1,1,1,1,1,1
0.722426250,0,1,1,1,1,1,1,1
0.722443000,1,1,1,1,1,1,1,1
0.722467750,0,1,1,1,1,1,1,1
0.722476500,1,1,1,1,1,1,1,1
0.722484750,0,1,1,1,1,1,1,1
0.722493500,1,1,1,1,1,1,1,1
0.722502250,0,1,1,1,1,1,1,1
0.722511000,1,1,1,1,1,1,1,1
0.722519250,0,1,1,1,1,1,1,1
0.722536000,1,1,1,1,1,1,1,1
0.722544500,0,1,1,1,1,1,1,1
0.722553500,1,1,1,1,1,1,1,1
0.733377500,0,1,1,1,1,1,1,1
0.733410000,1,1,1,1,1,1,1,1
0.733441500,0,1,1,1,1,1,1,1
0.733450500,1,1,1,1,1,1,1,1
0.733467000,0,1,1,1,1,1,1,1
0.733492000,1,1,1,1,1,1,1,1
0.733508500,0,1,1,1,1,1,1,1
0.733517500,1,1,1,1,1,1,1,1
0.733526000,0,1,1,1,1,1,1,1
0.733535000,1,1,1,1,1,1,1,1
0.733543500,0,1,1,1,1,1,1,1
0.733552500,1,1,1,1,1,1,1,1
0.733561000,0,1,1,1,1,1,1,1
0.733578000,1,1,1,1,1,1,1,1
0.733594500,0,1,1,1,1,1,1,1
0.733619500,1,1,1,1,1,1,1,1
0.733636000,0,1,1,1,1,1,1,1
0.733661000,1,1,1,1,1,1,1,1
0.733701500,0,1,1,1,1,1,1,1
0.733742500,1,1,1,1,1,1,1,1
0.733751000,0,1,1,1,1,1,1,1
0.733776000,1,1,1,1,1,1,1,1
0.733784500,0,1,1,1,1,1,1,1
0.733793500,1,1,1,1,1,1,1,1
0.733826000,0,1,1,1,1,1,1,1
0.733835000,1,1,1,1,1,1,1,1
0.733867500,0,1,1,1,1,1,1,1
0.733892500,1,1,1,1,1,1,1,1
0.733909000,0,1,1,1,1,1,1,1
0.733950000,1,1,1,1,1,1,1,1
0.733990500,0,1,1,1,1,1,1,1
0.734007500,1,1,1,1,1,1,1,1
0.734016000,0,1,1,1,1,1,1,1
0.734025000,1,1,1,1,1,1,1,1
0.734033500,0,1,1,1,1,1,1,1
0.734074500,1,1,1,1,1,1,1,1
0.734083000,0,1,1,1,1,1,1,1
0.734092000,1,1,1,1,1,1,1,1
0.734100500,0,1,1,1,1,1,1,1
0.734109500,1,1,1,1,1,1,1,1
0.734118000,0,1,1,1,1,1,1,1
0.734127000,1,1,1,1,1,1,1,1
0.734135500,0,1,1,1,1,1,1,1
0.734160500,1,1,1,1,1,1,1,1
0.734177000,0,1,1,1,1,1,1,1
0.734186000,1,1,1,1,1,1,1,1
0.734194500,0,1,1,1,1,1,1,1
0.734203500,1,1,1,1,1,1,1,1
0.734212000,0,1,1,1,1,1,1,1
0.734221000,1,1,1,1,1,1,1,1
0.734245500,0,1,1,1,1,1,1,1
0.734270500,1,1,1,1,1,1,1,1
0.734279000,0,1,1,1,1,1,1,1
0.734288000,1,1,1,1,1,1,1,1
0.734328500,0,1,1,1,1,1,1,1
0.734377500,1,1,1,1,1,1,1,1
0.768467750,0,1,1,1,1,1,1,1
0.768500250,1,1,1,1,1,1,1,1
0.768531750,0,1,1,1,1,1,1,1
0.768540750,1,1,1,1,1,1,1,1
0.768557250,0,1,1,1,1,1,1,1
0.768582250,1,1,1,1,1,1,1,1
0.768590750,0,1,1,1,1,1,1,1
0.768607750,1,1,1,1,1,1,1,1
0.768616250,0,1,1,1,1,1,1,1
