t_s,wall_time,spd_count,data0,data1,rpm_count,seq
319.496,23:27:10.941,0,28,10,7178,165
319.496,23:27:10.941,0,27,230,7142,165
319.496,23:27:10.941,0,27,250,7162,165
319.496,23:27:10.942,0,27,218,7130,165
319.496,23:27:10.942,0,28,36,7204,166
319.496,23:27:10.942,0,28,58,7226,166
320.100,23:27:11.543,0,28,90,7258,166
320.100,23:27:11.544,0,28,76,7244,166
320.100,23:27:11.544,0,28,56,7224,166
320.100,23:27:11.544,0,28,60,7228,167
320.100,23:27:11.546,0,27,246,7158,167
320.100,23:27:11.546,0,27,224,7136,167
320.100,23:27:11.546,0,27,240,7152,168
320.100,23:27:11.546,0,28,28,7196,168
320.100,23:27:11.547,0,28,54,7222,168
320.100,23:27:11.547,0,28,82,7250,168
320.856,23:27:12.300,0,28,136,7304,169
320.856,23:27:12.300,0,28,20,7188,169
320.856,23:27:12.301,0,27,252,7164,169
320.856,23:27:12.301,0,27,236,7148,170
320.856,23:27:12.301,0,27,194,7106,170
320.856,23:27:12.302,0,27,192,7104,170
320.856,23:27:12.302,0,28,6,7174,170
320.856,23:27:12.302,0,28,70,7238,170
320.856,23:27:12.303,0,28,62,7230,171
320.856,23:27:12.303,0,28,44,7212,171
320.856,23:27:12.303,0,28,86,7254,171
320.856,23:27:12.303,0,28,50,7218,172
321.570,23:27:13.012,0,28,10,7178,172
321.570,23:27:13.013,0,28,50,7218,172
321.570,23:27:13.013,0,28,32,7200,172
321.570,23:27:13.014,0,28,50,7218,173
321.570,23:27:13.014,0,28,80,7248,173
321.570,23:27:13.014,0,28,68,7236,173
321.570,23:27:13.015,0,28,70,7238,173
321.570,23:27:13.015,0,28,54,7222,174
321.570,23:27:13.015,0,27,254,7166,174
321.570,23:27:13.015,0,27,170,7082,174
321.570,23:27:13.016,0,27,234,7146,174
321.570,23:27:13.016,0,28,20,7188,174
321.570,23:27:13.017,0,28,38,7206,174
321.570,23:27:13.017,0,28,72,7240,175
322.326,23:27:13.768,0,28,66,7234,175
322.326,23:27:13.769,0,27,222,7134,175
322.326,23:27:13.769,0,27,180,7092,176
322.326,23:27:13.770,0,27,250,7162,176
322.326,23:27:13.771,0,28,66,7234,176
322.326,23:27:13.771,0,28,96,7264,177
322.326,23:27:13.773,0,28,58,7226,177
322.326,23:27:13.773,0,28,8,7176,177
322.326,23:27:13.773,0,28,52,7220,177
322.326,23:27:13.773,0,28,44,7212,178
322.326,23:27:13.774,0,27,232,7144,178
322.326,23:27:13.774,0,27,212,7124,178
322.326,23:27:13.775,0,27,234,7146,178
322.326,23:27:13.775,0,27,240,7152,178
322.976,23:27:14.419,0,28,42,7210,178
322.976,23:27:14.419,0,28,64,7232,179
322.976,23:27:14.420,0,28,82,7250,179
322.976,23:27:14.420,0,28,112,7280,179
322.976,23:27:14.421,0,28,30,7198,180
322.976,23:27:14.421,0,28,48,7216,180
322.976,23:27:14.421,0,28,54,7222,180
322.976,23:27:14.422,0,28,40,7208,180
322.976,23:27:14.422,0,28,2,7170,181
322.976,23:27:14.423,0,28,6,7174,181
322.976,23:27:14.423,0,28,44,7212,181
322.976,23:27:14.424,0,28,62,7230,181
323.531,23:27:14.974,0,28,90,7258,182
323.531,23:27:14.975,0,28,58,7226,182
323.531,23:27:14.975,0,28,62,7230,182
323.531,23:27:14.975,0,28,58,7226,182
323.531,23:27:14.976,0,27,182,7094,183
323.531,23:27:14.976,0,27,142,7054,183
323.531,23:27:14.976,0,27,200,7112,183
323.531,23:27:14.977,0,28,2,7170,183
323.531,23:27:14.977,0,28,64,7232,183
323.531,23:27:14.977,0,28,66,7234,183
323.531,23:27:14.978,0,28,70,7238,184
324.146,23:27:15.590,0,28,98,7266,184
324.146,23:27:15.590,0,28,52,7220,184
324.146,23:27:15.590,0,28,10,7178,184
324.146,23:27:15.592,0,28,56,7224,185
324.146,23:27:15.592,0,28,42,7210,185
324.146,23:27:15.592,0,27,250,7162,185
324.146,23:27:15.593,0,28,2,7170,185
324.146,23:27:15.593,0,28,34,7202,186
324.146,23:27:15.593,0,28,62,7230,186
324.146,23:27:15.594,0,28,34,7202,186
324.146,23:27:15.594,0,28,90,7258,187
324.763,23:27:16.206,0,28,100,7268,187
324.763,23:27:16.206,0,28,68,7236,187
324.763,23:27:16.207,0,28,72,7240,187
324.763,23:27:16.208,0,28,34,7202,188
324.763,23:27:16.208,0,27,190,7102,188
324.763,23:27:16.208,0,27,220,7132,188
324.763,23:27:16.208,0,27,202,7114,189
324.763,23:27:16.209,0,28,2,7170,189
324.763,23:27:16.209,0,27,248,7160,189
325.319,23:27:16.763,0,28,54,7222,190
325.319,23:27:16.763,0,28,164,7332,190
325.319,23:27:16.763,0,28,154,7322,190
325.319,23:27:16.764,0,28,116,7284,190
325.319,23:27:16.764,0,27,250,7162,191
325.319,23:27:16.764,0,27,224,7136,191
325.319,23:27:16.765,0,27,254,7166,191
325.319,23:27:16.765,0,28,56,7224,191
325.319,23:27:16.765,0,28,74,7242,192
325.319,23:27:16.765,0,28,114,7282,192
325.891,23:27:17.334,0,28,128,7296,192
325.891,23:27:17.334,0,28,112,7280,192
325.891,23:27:17.334,0,28,102,7270,193
325.891,23:27:17.335,0,28,26,7194,193
325.891,23:27:17.335,0,27,196,7108,193
325.891,23:27:17.335,0,27,214,7126,193
325.891,23:27:17.336,0,27,168,7080,193
325.891,23:27:17.336,0,27,174,7086,193
325.891,23:27:17.336,0,28,58,7226,194
325.891,23:27:17.337,0,28,36,7204,194
325.891,23:27:17.337,0,27,246,7158,194
326.661,23:27:18.105,0,27,208,7120,195
326.661,23:27:18.106,0,28,6,7174,195
326.661,23:27:18.106,0,28,24,7192,195
326.661,23:27:18.106,0,28,72,7240,195
326.661,23:27:18.107,0,28,20,7188,196
326.661,23:27:18.107,0,28,52,7220,196
326.661,23:27:18.107,0,28,84,7252,196
326.661,23:27:18.108,0,28,86,7254,196
326.661,23:27:18.108,0,28,72,7240,197
326.661,23:27:18.108,0,27,226,7138,197
326.661,23:27:18.108,0,27,222,7134,197
326.661,23:27:18.109,0,28,8,7176,197
326.661,23:27:18.109,0,28,34,7202,197
326.661,23:27:18.109,0,28,98,7266,198
327.418,23:27:18.861,0,28,100,7268,198
327.418,23:27:18.861,0,28,72,7240,198
327.418,23:27:18.862,0,28,88,7256,198
327.418,23:27:18.862,0,28,60,7228,199
327.418,23:27:18.862,0,28,50,7218,199
327.418,23:27:18.863,0,27,230,7142,199
327.418,23:27:18.863,0,27,202,7114,199
327.418,23:27:18.863,0,28,42,7210,200
327.418,23:27:18.864,0,28,106,7274,200
327.418,23:27:18.864,0,28,110,7278,200
327.418,23:27:18.864,0,28,90,7258,200
327.418,23:27:18.864,0,28,58,7226,201
327.418,23:27:18.865,0,28,56,7224,201
327.418,23:27:18.865,0,28,50,7218,201
327.418,23:27:18.865,0,27,226,7138,201
328.111,23:27:19.554,0,27,226,7138,201
328.111,23:27:19.555,0,28,26,7194,202
328.111,23:27:19.555,0,28,88,7256,202
328.111,23:27:19.555,0,28,84,7252,202
328.111,23:27:19.556,0,28,28,7196,202
328.111,23:27:19.556,0,28,18,7186,202
328.111,23:27:19.556,0,27,226,7138,202
328.111,23:27:19.557,0,27,250,7162,203
328.111,23:27:19.557,0,28,6,7174,203
328.111,23:27:19.557,0,28,40,7208,203
328.111,23:27:19.558,0,28,88,7256,203
328.111,23:27:19.559,0,28,92,7260,204
328.111,23:27:19.559,0,28,60,7228,204
328.743,23:27:20.186,0,28,2,7170,204
328.743,23:27:20.187,0,27,244,7156,204
328.743,23:27:20.187,0,28,32,7200,205
328.743,23:27:20.187,0,28,66,7234,205
328.743,23:27:20.188,0,28,52,7220,205
328.743,23:27:20.188,0,28,80,7248,205
328.743,23:27:20.189,0,28,58,7226,206
328.743,23:27:20.189,0,28,68,7236,206
328.743,23:27:20.189,0,28,68,7236,206
328.743,23:27:20.190,0,27,244,7156,206
328.743,23:27:20.190,0,28,16,7184,206
328.743,23:27:20.190,0,28,34,7202,206
329.344,23:27:20.788,0,28,46,7214,207
329.344,23:27:20.788,0,28,32,7200,207
329.344,23:27:20.789,0,28,70,7238,207
329.344,23:27:20.789,0,28,68,7236,208
329.344,23:27:20.789,0,28,46,7214,208
329.344,23:27:20.790,0,28,36,7204,208
329.344,23:27:20.790,0,28,10,7178,208
329.344,23:27:20.790,0,27,208,7120,209
329.344,23:27:20.791,0,27,204,7116,209
329.344,23:27:20.791,0,27,250,7162,209
329.344,23:27:20.791,0,27,250,7162,210
329.949,23:27:21.393,0,28,30,7198,210
329.949,23:27:21.393,0,28,64,7232,210
329.949,23:27:21.394,0,28,70,7238,210
329.949,23:27:21.394,0,28,14,7182,211
329.949,23:27:21.394,0,28,4,7172,211
329.949,23:27:21.395,0,28,28,7196,211
329.949,23:27:21.395,0,28,42,7210,211
329.949,23:27:21.395,0,28,66,7234,211
329.949,23:27:21.395,0,28,54,7222,211
329.949,23:27:21.396,0,28,46,7214,212
329.949,23:27:21.396,0,28,66,7234,212
329.949,23:27:21.396,0,28,62,7230,212
330.644,23:27:22.087,0,28,82,7250,212
330.644,23:27:22.087,0,28,54,7222,213
330.644,23:27:22.088,0,27,180,7092,213
330.644,23:27:22.088,0,27,176,7088,213
330.644,23:27:22.088,0,28,72,7240,214
330.644,23:27:22.089,0,28,100,7268,214
330.644,23:27:22.089,0,28,78,7246,214
330.644,23:27:22.089,0,28,42,7210,214
330.644,23:27:22.090,0,27,246,7158,215
330.644,23:27:22.090,0,27,232,7144,215
330.644,23:27:22.090,0,27,204,7116,215
330.644,23:27:22.090,0,27,238,7150,216
331.296,23:27:22.739,0,28,10,7178,216
331.296,23:27:22.739,0,28,84,7252,216
331.296,23:27:22.739,0,28,72,7240,217
331.296,23:27:22.740,0,28,80,7248,217
331.296,23:27:22.740,0,28,110,7278,217
331.296,23:27:22.740,0,28,84,7252,217
331.296,23:27:22.741,0,27,248,7160,218
331.296,23:27:22.741,0,28,2,7170,218
331.296,23:27:22.742,0,28,10,7178,218
331.296,23:27:22.742,0,27,248,7160,218
331.296,23:27:22.743,0,28,14,7182,218
331.900,23:27:23.343,0,28,86,7254,219
331.900,23:27:23.344,0,28,44,7212,219
331.900,23:27:23.344,0,28,52,7220,219
331.900,23:27:23.344,0,28,28,7196,220
331.900,23:27:23.344,0,28,4,7172,220
331.900,23:27:23.345,0,28,28,7196,220
331.900,23:27:23.345,0,27,236,7148,220
331.900,23:27:23.345,0,28,32,7200,221
331.900,23:27:23.346,0,28,30,7198,221
331.900,23:27:23.346,0,28,74,7242,221
331.900,23:27:23.346,0,28,108,7276,221
332.654,23:27:24.097,0,28,118,7286,221
332.654,23:27:24.097,0,28,98,7266,221
332.654,23:27:24.097,0,28,76,7244,222
332.654,23:27:24.098,0,28,0,7168,222
332.654,23:27:24.098,0,28,0,7168,222
332.654,23:27:24.098,0,28,42,7210,223
332.654,23:27:24.098,0,28,24,7192,223
332.654,23:27:24.099,0,28,6,7174,223
332.654,23:27:24.099,0,28,18,7186,223
332.654,23:27:24.099,0,28,50,7218,224
332.654,23:27:24.099,0,28,66,7234,224
332.654,23:27:24.100,0,28,66,7234,224
332.654,23:27:24.100,0,27,228,7140,224
332.654,23:27:24.100,0,27,232,7144,225
333.454,23:27:24.896,0,27,232,7144,225
333.454,23:27:24.898,0,28,10,7178,225
333.454,23:27:24.898,0,28,36,7204,225
333.454,23:27:24.899,0,28,12,7180,225
333.454,23:27:24.899,0,27,250,7162,225
333.454,23:27:24.899,0,28,62,7230,226
333.454,23:27:24.899,0,28,50,7218,226
333.454,23:27:24.900,0,28,58,7226,226
333.454,23:27:24.900,0,28,20,7188,227
333.454,23:27:24.900,0,28,26,7194,227
333.454,23:27:24.900,0,28,52,7220,227
333.454,23:27:24.901,0,28,52,7220,227
333.454,23:27:24.901,0,28,62,7230,228
333.454,23:27:24.901,0,28,2,7170,228
333.454,23:27:24.901,0,28,4,7172,228
334.241,23:27:25.684,0,28,22,7190,228
334.241,23:27:25.685,0,27,218,7130,229
334.241,23:27:25.685,0,27,222,7134,229
334.241,23:27:25.685,0,28,0,7168,229
334.241,23:27:25.686,0,28,14,7182,229
334.241,23:27:25.686,0,28,28,7196,230
334.241,23:27:25.688,0,28,30,7198,230
334.241,23:27:25.688,0,28,62,7230,230
334.241,23:27:25.688,0,28,46,7214,230
334.241,23:27:25.689,0,28,18,7186,230
334.241,23:27:25.689,0,28,6,7174,230
334.241,23:27:25.689,0,28,12,7180,231
334.241,23:27:25.690,0,28,28,7196,231
334.241,23:27:25.690,0,28,42,7210,231
334.241,23:27:25.690,0,28,58,7226,231
334.241,23:27:25.691,0,28,62,7230,232
334.995,23:27:26.438,0,28,40,7208,232
334.995,23:27:26.439,0,27,236,7148,232
334.995,23:27:26.439,0,27,230,7142,233
334.995,23:27:26.440,0,28,82,7250,233
334.995,23:27:26.440,0,28,92,7260,233
334.995,23:27:26.440,0,28,6,7174,233
334.995,23:27:26.441,0,27,250,7162,234
334.995,23:27:26.441,0,28,50,7218,234
334.995,23:27:26.441,0,28,76,7244,234
334.995,23:27:26.442,0,28,36,7204,234
334.995,23:27:26.442,0,28,38,7206,235
334.995,23:27:26.442,0,27,232,7144,235
334.995,23:27:26.442,0,27,220,7132,235
334.995,23:27:26.443,0,27,246,7158,235
335.705,23:27:27.148,0,28,38,7206,235
335.705,23:27:27.149,0,28,70,7238,235
335.705,23:27:27.149,0,28,42,7210,236
335.705,23:27:27.149,0,28,10,7178,236
335.705,23:27:27.150,0,28,0,7168,236
335.705,23:27:27.150,0,28,48,7216,237
335.705,23:27:27.150,0,28,84,7252,237
335.705,23:27:27.150,0,28,70,7238,237
335.705,23:27:27.151,0,27,244,7156,237
335.705,23:27:27.151,0,27,234,7146,238
335.705,23:27:27.151,0,27,254,7166,238
335.705,23:27:27.151,0,28,30,7198,238
335.705,23:27:27.152,0,28,52,7220,238
336.277,23:27:27.721,0,28,82,7250,239
336.277,23:27:27.721,0,28,110,7278,239
336.277,23:27:27.721,0,28,92,7260,239
336.277,23:27:27.721,0,27,248,7160,240
336.277,23:27:27.722,0,28,34,7202,240
336.277,23:27:27.722,0,27,242,7154,240
336.277,23:27:27.722,0,28,16,7184,240
336.277,23:27:27.723,0,28,80,7248,240
336.277,23:27:27.723,0,28,80,7248,240
336.277,23:27:27.723,0,28,38,7206,241
336.927,23:27:28.370,0,27,252,7164,241
336.927,23:27:28.370,0,27,204,7116,242
336.927,23:27:28.370,0,28,40,7208,242
336.927,23:27:28.371,0,28,54,7222,242
336.927,23:27:28.371,0,28,58,7226,242
336.927,23:27:28.371,0,28,82,7250,242
336.927,23:27:28.372,0,28,80,7248,243
336.927,23:27:28.372,0,28,8,7176,243
336.927,23:27:28.372,0,28,2,7170,243
336.927,23:27:28.373,0,27,250,7162,243
336.927,23:27:28.373,0,27,218,7130,244
336.927,23:27:28.373,0,28,0,7168,244
337.499,23:27:28.942,0,27,248,7160,244
337.499,23:27:28.942,0,28,56,7224,244
337.499,23:27:28.942,0,28,104,7272,245
337.499,23:27:28.943,0,28,90,7258,245
337.499,23:27:28.943,0,28,16,7184,245
337.499,23:27:28.943,0,28,32,7200,245
337.499,23:27:28.944,0,28,2,7170,246
337.499,23:27:28.944,0,28,12,7180,246
337.499,23:27:28.944,0,28,26,7194,246
337.499,23:27:28.945,0,28,38,7206,246
337.499,23:27:28.945,0,28,66,7234,246
337.499,23:27:28.945,0,28,98,7266,246
338.117,23:27:29.560,0,28,72,7240,247
338.117,23:27:29.561,0,28,20,7188,247
338.117,23:27:29.562,0,28,8,7176,247
338.117,23:27:29.562,0,27,206,7118,248
338.117,23:27:29.562,0,27,236,7148,248
338.117,23:27:29.563,0,28,40,7208,248
338.117,23:27:29.563,0,28,98,7266,249
338.117,23:27:29.564,0,28,26,7194,249
338.780,23:27:30.224,0,28,42,7210,250
338.780,23:27:30.224,0,28,24,7192,250
338.780,23:27:30.224,0,28,38,7206,250
338.780,23:27:30.225,0,28,28,7196,250
338.780,23:27:30.225,0,27,236,7148,251
338.780,23:27:30.225,0,28,58,7226,251
338.780,23:27:30.226,0,28,102,7270,252
338.780,23:27:30.226,0,28,6,7174,252
339.338,23:27:30.781,0,27,226,7138,252
339.338,23:27:30.782,0,28,56,7224,253
339.338,23:27:30.782,0,28,26,7194,253
339.338,23:27:30.782,0,28,8,7176,253
339.338,23:27:30.783,0,28,62,7230,254
339.338,23:27:30.783,0,28,60,7228,254
339.338,23:27:30.783,0,28,54,7222,254
339.338,23:27:30.784,0,28,84,7252,254
339.338,23:27:30.784,0,28,62,7230,255
339.338,23:27:30.784,0,27,236,7148,255
339.928,23:27:31.372,0,27,214,7126,255
339.928,23:27:31.372,0,27,172,7084,255
339.928,23:27:31.372,0,27,200,7112,0
339.928,23:27:31.373,0,28,28,7196,0
339.928,23:27:31.373,0,28,70,7238,0
339.928,23:27:31.373,0,28,120,7288,0
339.928,23:27:31.373,0,28,102,7270,1
339.928,23:27:31.374,0,28,84,7252,1
339.928,23:27:31.374,0,28,56,7224,1
339.928,23:27:31.374,0,28,70,7238,1
339.928,23:27:31.375,0,28,76,7244,1
340.608,23:27:32.050,0,28,94,7262,2
340.608,23:27:32.052,0,28,84,7252,2
340.608,23:27:32.052,0,28,94,7262,2
340.608,23:27:32.053,0,28,8,7176,2
340.608,23:27:32.053,0,28,62,7230,3
340.608,23:27:32.054,0,28,72,7240,3
340.608,23:27:32.054,0,28,96,7264,3
340.608,23:27:32.054,0,28,60,7228,4
340.608,23:27:32.054,0,28,72,7240,4
340.608,23:27:32.055,0,28,60,7228,5
340.608,23:27:32.055,0,28,18,7186,5
341.212,23:27:32.655,0,28,48,7216,5
341.212,23:27:32.655,0,28,86,7254,5
341.212,23:27:32.655,0,28,68,7236,5
341.212,23:27:32.655,0,28,66,7234,5
341.212,23:27:32.655,0,28,14,7182,6
341.212,23:27:32.656,0,28,42,7210,6
341.212,23:27:32.656,0,28,46,7214,6
341.212,23:27:32.656,0,28,114,7282,7
341.212,23:27:32.656,0,28,110,7278,7
341.212,23:27:32.657,0,28,86,7254,7
341.814,23:27:33.258,0,28,60,7228,8
341.814,23:27:33.258,0,28,76,7244,8
341.814,23:27:33.258,0,28,6,7174,8
341.814,23:27:33.259,0,27,242,7154,8
341.814,23:27:33.259,0,27,204,7116,9
341.814,23:27:33.259,0,27,208,7120,9
341.814,23:27:33.260,0,28,10,7178,9
341.814,23:27:33.260,0,28,68,7236,9
341.814,23:27:33.260,0,28,90,7258,9
341.814,23:27:33.260,0,28,94,7262,10
342.432,23:27:33.875,0,28,110,7278,10
342.432,23:27:33.876,0,28,78,7246,10
342.432,23:27:33.876,0,27,228,7140,11
342.432,23:27:33.876,0,27,216,7128,11
342.432,23:27:33.877,0,27,242,7154,11
342.432,23:27:33.877,0,28,56,7224,11
342.432,23:27:33.877,0,28,38,7206,12
342.432,23:27:33.878,0,28,82,7250,12
342.432,23:27:33.879,0,28,102,7270,12
342.432,23:27:33.879,0,28,26,7194,13
343.084,23:27:34.527,0,27,220,7132,13
343.084,23:27:34.528,0,27,236,7148,13
343.084,23:27:34.528,0,28,52,7220,13
343.084,23:27:34.529,0,28,60,7228,14
343.084,23:27:34.529,0,28,76,7244,14
343.084,23:27:34.529,0,28,56,7224,14
343.084,23:27:34.530,0,28,10,7178,14
343.084,23:27:34.530,0,28,26,7194,15
343.084,23:27:34.530,0,28,94,7262,15
343.084,23:27:34.530,0,28,74,7242,15
343.084,23:27:34.531,0,28,82,7250,15
343.084,23:27:34.531,0,28,72,7240,16
343.658,23:27:35.101,0,28,30,7198,16
343.658,23:27:35.102,0,27,252,7164,16
343.658,23:27:35.102,0,27,222,7134,17
343.658,23:27:35.103,0,27,252,7164,17
343.658,23:27:35.103,0,28,34,7202,17
343.658,23:27:35.104,0,28,28,7196,17
343.658,23:27:35.104,0,28,14,7182,18
343.658,23:27:35.104,0,28,24,7192,18
343.658,23:27:35.104,0,28,48,7216,18
343.658,23:27:35.105,0,28,80,7248,18
344.369,23:27:35.812,0,28,70,7238,18
344.369,23:27:35.813,0,28,42,7210,18
344.369,23:27:35.813,0,28,40,7208,19
344.369,23:27:35.813,0,28,90,7258,19
344.369,23:27:35.814,0,28,98,7266,19
344.369,23:27:35.814,0,27,238,7150,19
344.369,23:27:35.814,0,27,242,7154,20
344.369,23:27:35.814,0,28,26,7194,20
344.369,23:27:35.815,0,28,10,7178,20
344.369,23:27:35.815,0,28,54,7222,20
344.369,23:27:35.815,0,28,62,7230,21
344.369,23:27:35.816,0,28,62,7230,21
344.369,23:27:35.817,0,28,74,7242,21
345.175,23:27:36.618,0,28,94,7262,22
345.175,23:27:36.619,0,28,28,7196,22
345.175,23:27:36.619,0,28,8,7176,22
345.175,23:27:36.620,0,28,30,7198,22
345.175,23:27:36.620,0,28,0,7168,23
345.175,23:27:36.621,0,28,18,7186,23
345.175,23:27:36.621,0,28,34,7202,23
345.175,23:27:36.622,0,28,58,7226,23
345.175,23:27:36.622,0,28,64,7232,23
345.175,23:27:36.622,0,28,46,7214,23
345.175,23:27:36.622,0,28,32,7200,24
345.175,23:27:36.623,0,28,10,7178,24
345.175,23:27:36.623,0,28,24,7192,24
345.175,23:27:36.623,0,28,98,7266,24
345.175,23:27:36.623,0,28,142,7310,25
345.175,23:27:36.624,0,28,118,7286,25
345.931,23:27:37.374,0,28,108,7276,25
345.931,23:27:37.375,0,28,20,7188,25
345.931,23:27:37.375,0,27,200,7112,26
345.931,23:27:37.376,0,27,212,7124,26
345.931,23:27:37.376,0,27,192,7104,26
345.931,23:27:37.376,0,27,208,7120,26
345.931,23:27:37.377,0,28,24,7192,27
345.931,23:27:37.377,0,28,72,7240,27
345.931,23:27:37.377,0,28,94,7262,27
345.931,23:27:37.378,0,28,92,7260,27
345.931,23:27:37.378,0,28,14,7182,27
345.931,23:27:37.378,0,27,254,7166,28
345.931,23:27:37.379,0,28,40,7208,28
345.931,23:27:37.379,0,28,24,7192,29
345.931,23:27:37.379,0,28,6,7174,29
346.583,23:27:38.025,0,28,46,7214,29
346.583,23:27:38.026,0,28,40,7208,29
346.583,23:27:38.027,0,28,106,7274,29
346.583,23:27:38.027,0,28,62,7230,29
346.583,23:27:38.028,0,28,56,7224,30
346.583,23:27:38.028,0,28,64,7232,30
346.583,23:27:38.028,0,28,16,7184,30
346.583,23:27:38.028,0,27,228,7140,30
346.583,23:27:38.029,0,28,2,7170,31
346.583,23:27:38.029,0,28,40,7208,31
346.583,23:27:38.029,0,28,70,7238,31
346.583,23:27:38.030,0,28,34,7202,31
346.583,23:27:38.030,0,28,28,7196,32
347.216,23:27:38.659,0,28,120,7288,32
347.216,23:27:38.660,0,28,78,7246,32
347.216,23:27:38.660,0,27,226,7138,33
347.216,23:27:38.660,0,28,2,7170,33
347.216,23:27:38.661,0,28,20,7188,33
347.216,23:27:38.661,0,28,106,7274,33
347.216,23:27:38.661,0,28,84,7252,33
347.216,23:27:38.662,0,28,100,7268,33
347.216,23:27:38.662,0,28,16,7184,34
347.216,23:27:38.662,0,28,46,7214,34
347.216,23:27:38.662,0,28,8,7176,34
347.866,23:27:39.309,0,27,244,7156,34
347.866,23:27:39.310,0,27,246,7158,35
347.866,23:27:39.310,0,28,6,7174,35
347.866,23:27:39.310,0,27,230,7142,35
347.866,23:27:39.311,0,28,30,7198,35
347.866,23:27:39.311,0,28,94,7262,36
347.866,23:27:39.311,0,28,86,7254,36
347.866,23:27:39.312,0,28,30,7198,36
347.866,23:27:39.312,0,28,12,7180,37
347.866,23:27:39.312,0,28,14,7182,37
347.866,23:27:39.313,0,28,12,7180,37
347.866,23:27:39.313,0,28,66,7234,37
348.422,23:27:39.865,0,28,36,7204,37
348.422,23:27:39.866,0,28,66,7234,37
348.422,23:27:39.866,0,28,86,7254,38
348.422,23:27:39.867,0,28,66,7234,38
348.422,23:27:39.868,0,28,50,7218,38
348.422,23:27:39.868,0,28,10,7178,38
348.422,23:27:39.868,0,27,234,7146,39
348.422,23:27:39.869,0,28,28,7196,39
348.422,23:27:39.869,0,28,24,7192,39
348.422,23:27:39.869,0,28,38,7206,39
348.422,23:27:39.870,0,28,82,7250,40
349.026,23:27:40.469,0,28,100,7268,40
349.026,23:27:40.469,0,28,96,7264,40
349.026,23:27:40.469,0,28,60,7228,40
349.026,23:27:40.470,0,28,22,7190,41
349.026,23:27:40.470,0,28,16,7184,41
349.026,23:27:40.470,0,27,228,7140,41
349.026,23:27:40.472,0,28,26,7194,41
349.026,23:27:40.472,0,28,40,7208,42
349.026,23:27:40.472,0,28,64,7232,42
349.026,23:27:40.473,0,28,124,7292,42
349.026,23:27:40.473,0,28,150,7318,42
349.026,23:27:40.473,0,28,92,7260,42
349.645,23:27:41.089,0,28,12,7180,42
349.645,23:27:41.089,0,27,228,7140,43
349.645,23:27:41.090,0,28,26,7194,43
349.645,23:27:41.090,0,28,80,7248,43
349.645,23:27:41.091,0,28,108,7276,44
349.645,23:27:41.091,0,28,136,7304,44
349.645,23:27:41.092,0,28,128,7296,44
349.645,23:27:41.092,0,28,42,7210,45
349.645,23:27:41.093,0,28,24,7192,45
350.217,23:27:41.660,0,27,210,7122,46
350.217,23:27:41.660,0,28,22,7190,46
350.217,23:27:41.660,0,28,70,7238,46
350.217,23:27:41.661,0,28,68,7236,46
350.217,23:27:41.661,0,27,244,7156,46
350.217,23:27:41.661,0,27,236,7148,47
350.217,23:27:41.662,0,27,232,7144,47
350.217,23:27:41.662,0,28,16,7184,47
350.217,23:27:41.663,0,28,88,7256,47
350.217,23:27:41.663,0,28,90,7258,48
350.836,23:27:42.279,0,28,58,7226,48
350.836,23:27:42.279,0,28,28,7196,48
350.836,23:27:42.279,0,28,44,7212,48
350.836,23:27:42.279,0,28,32,7200,49
350.836,23:27:42.280,0,28,18,7186,49
350.836,23:27:42.280,0,28,58,7226,49
350.836,23:27:42.281,0,28,58,7226,49
350.836,23:27:42.281,0,28,72,7240,50
350.836,23:27:42.281,0,28,86,7254,50
350.836,23:27:42.281,0,28,32,7200,50
350.836,23:27:42.282,0,28,46,7214,50
350.836,23:27:42.282,0,28,16,7184,51
351.426,23:27:42.869,0,27,220,7132,51
351.426,23:27:42.869,0,27,238,7150,51
351.426,23:27:42.869,0,28,26,7194,51
351.426,23:27:42.870,0,28,30,7198,51
351.426,23:27:42.870,0,28,38,7206,51
351.426,23:27:42.870,0,28,16,7184,52
351.426,23:27:42.870,0,27,222,7134,52
351.426,23:27:42.870,0,27,250,7162,52
351.426,23:27:42.871,0,28,60,7228,52
351.426,23:27:42.871,0,28,84,7252,53
351.426,23:27:42.871,0,28,108,7276,53
351.426,23:27:42.872,0,28,100,7268,53
352.060,23:27:43.504,0,28,100,7268,53
352.060,23:27:43.504,0,28,106,7274,54
352.060,23:27:43.504,0,28,108,7276,54
352.060,23:27:43.504,0,28,22,7190,54
